position,rotation,velocity,angular_velocity
[33.42805 0.1000907 22.77669],[0.9980403 -0.05143856 0.02282961 0.02736306],[-0.5484602 0.0 -2.679855],[0.0003305269 4.668626E-05 0.0002719599]
[33.41694 0.1000907 22.72313],[0.9980401 -0.05143846 0.02282977 0.0273662],[-0.5551602 0.0 -2.678156],[1.503805E-05 3.280456E-05 0.000313194]
[33.40571 0.1000907 22.6696],[0.9980398 -0.05144133 0.02282987 0.02736963],[-0.5618078 0.0 -2.676471],[-0.0002800708 1.94684E-05 0.000348406]
[33.39434 0.1000907 22.6161],[0.9980395 -0.05144694 0.02282989 0.02737327],[-0.5684035 0.0 -2.674801],[-0.0005530218 6.788965E-06 0.0003775782]
[33.38284 0.1000907 22.56264],[0.9980389 -0.05145505 0.02282985 0.02737709],[-0.574948 0.0 -2.673146],[-0.0008035162 -5.145161E-06 0.0004013529]
[33.37122 0.1000907 22.50921],[0.9980384 -0.05146544 0.02282976 0.02738104],[-0.5814416 0.0 -2.671508],[-0.001030681 -1.631271E-05 0.0004197636]
[33.35946 0.1000907 22.45581],[0.9980375 -0.05147772 0.02282961 0.02738507],[-0.587885 0.0 -2.669887],[-0.001220391 -2.583588E-05 0.0004330608]
[33.34757 0.1000907 22.40245],[0.9980367 -0.05149167 0.02282942 0.02738914],[-0.5942784 0.0 -2.668283],[-0.0013868 -3.452558E-05 0.000441561]
[33.33556 0.1000907 22.34911],[0.9980359 -0.05150693 0.02282918 0.02739308],[-0.6006224 0.0 -2.666698],[-0.001516771 -4.299008E-05 0.0004316364]
[33.32342 0.1000907 22.29581],[0.998035 -0.05152318 0.02282891 0.02739686],[-0.6069173 0.0 -2.665131],[-0.001617758 -5.019503E-05 0.0004179143]
[33.31116 0.1000907 22.24254],[0.998034 -0.05154009 0.0228286 0.02740031],[-0.6131635 0.0 -2.663583],[-0.001684326 -5.713238E-05 0.0003874639]
[33.29877 0.1000907 22.1893],[0.9980329 -0.0515574 0.02282826 0.02740342],[-0.6193611 0.0 -2.662054],[-0.001724803 -6.277816E-05 0.0003549328]
[33.28626 0.1000907 22.13609],[0.998032 -0.05157486 0.02282791 0.02740633],[-0.6255105 0.0 -2.660543],[-0.001740725 -6.57834E-05 0.0003344754]
[33.27363 0.1000907 22.0829],[0.998031 -0.05159218 0.02282754 0.02740888],[-0.6316119 0.0 -2.659052],[-0.001726692 -6.862424E-05 0.0002986942]
[33.26088 0.1000907 22.02975],[0.9980302 -0.05160915 0.02282717 0.02741108],[-0.6376657 0.0 -2.657579],[-0.001691919 -7.035639E-05 0.0002622612]
[33.248 0.1000907 21.97663],[0.9980292 -0.0516255 0.02282679 0.02741292],[-0.6436721 0.0 -2.656124],[-0.001631159 -7.058323E-05 0.0002258642]
[33.23501 0.1000907 21.92354],[0.9980285 -0.05164107 0.02282643 0.02741443],[-0.6496313 0.0 -2.654688],[-0.001553296 -6.982536E-05 0.0001895737]
[33.2219 0.1000907 21.87047],[0.9980276 -0.05165563 0.02282607 0.02741559],[-0.6555434 0.0 -2.653269],[-0.001454072 -6.778352E-05 0.0001539781]
[33.20867 0.1000907 21.81743],[0.998027 -0.05166908 0.02282573 0.02741645],[-0.6614088 0.0 -2.651866],[-0.001342328 -6.487917E-05 0.0001197115]
[33.19533 0.1000907 21.76443],[0.9980263 -0.05168135 0.02282541 0.02741701],[-0.6672278 0.0 -2.650481],[-0.001226499 -6.162899E-05 8.658789E-05]
[33.18187 0.1000907 21.71144],[0.9980257 -0.05169238 0.0228251 0.02741727],[-0.6730005 0.0 -2.649111],[-0.001101874 -5.771273E-05 5.508529E-05]
[33.1683 0.1000907 21.65849],[0.9980252 -0.05170202 0.02282483 0.02741728],[-0.6787272 0.0 -2.647756],[-0.0009636242 -5.282044E-05 2.537284E-05]
[33.15461 0.1000907 21.60556],[0.9980248 -0.05171021 0.02282458 0.02741704],[-0.6844082 0.0 -2.646416],[-0.0008197712 -4.739988E-05 -2.465612E-06]
[33.14081 0.1000907 21.55266],[0.9980245 -0.051717 0.02282436 0.02741659],[-0.6900437 0.0 -2.64509],[-0.000679544 -4.197572E-05 -2.812238E-05]
[33.1269 0.1000907 21.49978],[0.9980242 -0.05172236 0.02282417 0.02741593],[-0.6956339 0.0 -2.643778],[-0.0005368165 -3.617897E-05 -5.15951E-05]
[33.11287 0.1000907 21.44693],[0.998024 -0.05172634 0.02282402 0.02741509],[-0.7011793 0.0 -2.642477],[-0.0004002164 -3.050174E-05 -7.28104E-05]
[33.09874 0.1000907 21.39411],[0.9980239 -0.05172903 0.02282389 0.02741411],[-0.7066799 0.0 -2.641189],[-0.0002704652 -2.499566E-05 -9.169933E-05]
[33.0845 0.1000907 21.34131],[0.9980239 -0.05173042 0.02282379 0.02741298],[-0.7121363 0.0 -2.639912],[-0.0001413569 -1.927655E-05 -0.0001083342]
[33.07014 0.1000907 21.28854],[0.9980239 -0.05173061 0.02282372 0.02741175],[-0.7175485 0.0 -2.638646],[-2.14456E-05 -1.384939E-05 -0.0001225709]
[33.05569 0.1000907 21.23579],[0.9980239 -0.05172969 0.02282368 0.02741042],[-0.722917 0.0 -2.63739],[8.889932E-05 -8.713977E-06 -0.0001344907]
[33.04112 0.1000907 21.18307],[0.9980242 -0.05172777 0.02282367 0.02740903],[-0.728242 0.0 -2.636144],[0.0001901423 -3.896911E-06 -0.0001442407]
[33.02645 0.1000907 21.13037],[0.9980243 -0.05172493 0.02282367 0.02740758],[-0.7335238 0.0 -2.634907],[0.0002814831 5.658054E-07 -0.0001518972]
[33.01168 0.1000907 21.0777],[0.9980246 -0.05172127 0.0228237 0.02740609],[-0.7387629 0.0 -2.633679],[0.0003627268 4.66778E-06 -0.0001576019]
[32.9968 0.1000907 21.02505],[0.9980248 -0.0517169 0.02282375 0.02740458],[-0.7439593 0.0 -2.632459],[0.0004339883 8.402406E-06 -0.0001611262]
[32.98182 0.1000907 20.97242],[0.9980251 -0.05171192 0.02282382 0.02740307],[-0.7491136 0.0 -2.631248],[0.0004951737 1.170868E-05 -0.0001630556]
[32.96673 0.1000907 20.91982],[0.9980254 -0.05170649 0.02282389 0.02740158],[-0.754226 0.0 -2.630044],[0.0005403529 1.42778E-05 -0.0001631511]
[32.95155 0.1000907 20.86724],[0.9980258 -0.05170076 0.02282398 0.0274001],[-0.759297 0.0 -2.628847],[0.0005694879 1.608834E-05 -0.0001616943]
[32.93626 0.1000907 20.81469],[0.9980261 -0.0516949 0.02282408 0.02739866],[-0.7643266 0.0 -2.627658],[0.0005830858 1.718388E-05 -0.0001587383]
[32.92088 0.1000907 20.76216],[0.9980265 -0.05168905 0.02282417 0.02739726],[-0.7693155 0.0 -2.626477],[0.0005825124 1.758832E-05 -0.0001545534]
[32.90539 0.1000907 20.70966],[0.9980267 -0.05168326 0.02282427 0.02739591],[-0.7742639 0.0 -2.625302],[0.000575389 1.773028E-05 -0.0001491811]
[32.88981 0.1000907 20.65717],[0.9980271 -0.05167761 0.02282436 0.02739462],[-0.7791721 0.0 -2.624135],[0.0005626355 1.76371E-05 -0.0001428073]
[32.87413 0.1000907 20.60471],[0.9980274 -0.05167221 0.02282446 0.02739354],[-0.7840405 0.0 -2.622974],[0.0005377734 1.836754E-05 -0.0001218952]
[32.85835 0.1000907 20.55228],[0.9980277 -0.05166717 0.02282456 0.02739266],[-0.7888694 0.0 -2.621821],[0.0005023833 1.850204E-05 -0.0001007957]
[32.84248 0.1000907 20.49986],[0.998028 -0.05166252 0.02282466 0.02739211],[-0.7936594 0.0 -2.620676],[0.0004639971 1.984898E-05 -6.623939E-05]
[32.82651 0.1000907 20.44747],[0.9980282 -0.05165822 0.02282478 0.02739189],[-0.7984109 0.0 -2.619537],[0.0004298495 2.130786E-05 -3.283364E-05]
[32.81044 0.1000907 20.3951],[0.9980284 -0.05165435 0.02282489 0.02739199],[-0.8031242 0.0 -2.618406],[0.0003869622 2.212818E-05 -9.094235E-07]
[32.79429 0.1000907 20.34276],[0.9980286 -0.05165093 0.02282501 0.02739237],[-0.8077998 0.0 -2.617283],[0.0003428578 2.27274E-05 2.965446E-05]
[32.77804 0.1000907 20.29044],[0.9980287 -0.05164795 0.02282513 0.02739303],[-0.8124381 0.0 -2.616167],[0.0002988589 2.312225E-05 5.816721E-05]
[32.7617 0.1000907 20.23813],[0.9980288 -0.05164542 0.02282525 0.02739395],[-0.8170395 0.0 -2.615059],[0.0002545849 2.328262E-05 8.462207E-05]
[32.74526 0.1000907 20.18586],[0.9980289 -0.0516434 0.02282536 0.02739495],[-0.8216045 0.0 -2.613959],[0.000204172 2.145569E-05 9.500345E-05]
[32.72874 0.1000907 20.1336],[0.9980289 -0.05164194 0.02282545 0.02739603],[-0.8261333 0.0 -2.612867],[0.0001484516 1.912752E-05 0.0001036396]
[32.71213 0.1000907 20.08136],[0.9980289 -0.05164101 0.02282553 0.02739703],[-0.8306263 0.0 -2.611783],[9.453382E-05 1.531893E-05 9.686823E-05]
[32.69543 0.1000907 20.02915],[0.9980289 -0.0516406 0.02282559 0.02739793],[-0.8350837 0.0 -2.610707],[4.344018E-05 1.157246E-05 8.891895E-05]
[32.67864 0.1000907 19.97696],[0.9980288 -0.05164066 0.02282562 0.02739873],[-0.8395059 0.0 -2.60964],[-5.097379E-06 7.877105E-06 8.020187E-05]
[32.66176 0.1000907 19.92478],[0.9980289 -0.05164118 0.02282565 0.02739943],[-0.8438929 0.0 -2.608581],[-4.998893E-05 4.369541E-06 7.09649E-05]
[32.6448 0.1000907 19.87263],[0.9980287 -0.0516421 0.02282565 0.02740002],[-0.8482451 0.0 -2.607531],[-9.140911E-05 1.015349E-06 6.129558E-05]
[32.62775 0.1000907 19.8205],[0.9980286 -0.0516434 0.02282564 0.0274005],[-0.8525627 0.0 -2.60649],[-0.0001294884 -2.162112E-06 5.150921E-05]
[32.61061 0.1000907 19.76839],[0.9980286 -0.05164505 0.02282561 0.02740088],[-0.856846 0.0 -2.605457],[-0.0001636327 -5.168968E-06 4.145982E-05]
[32.59339 0.1000907 19.71631],[0.9980285 -0.05164693 0.02282557 0.02740115],[-0.8610951 0.0 -2.604434],[-0.0001872825 -7.568713E-06 3.144928E-05]
[32.57608 0.1000907 19.66424],[0.9980284 -0.05164901 0.02282552 0.02740131],[-0.8653104 0.0 -2.603419],[-0.00020754 -9.731783E-06 2.169854E-05]
[32.55869 0.1000907 19.61219],[0.9980283 -0.05165125 0.02282546 0.02740152],[-0.8694921 0.0 -2.602413],[-0.0002240745 -1.022793E-05 2.60633E-05]
[32.54122 0.1000907 19.56016],[0.9980282 -0.05165363 0.02282541 0.02740176],[-0.8736404 0.0 -2.601417],[-0.00023709 -1.056928E-05 3.006144E-05]
[32.52366 0.1000907 19.50815],[0.998028 -0.0516561 0.02282535 0.02740203],[-0.8777556 0.0 -2.600429],[-0.0002467938 -1.075167E-05 3.370493E-05]
[32.50603 0.1000907 19.45617],[0.9980278 -0.05165865 0.02282529 0.02740233],[-0.8818381 0.0 -2.599449],[-0.0002540047 -1.079881E-05 3.715529E-05]
[32.48831 0.1000907 19.4042],[0.9980277 -0.05166124 0.02282523 0.02740267],[-0.885888 0.0 -2.598479],[-0.0002584397 -1.074298E-05 4.012145E-05]
[32.47051 0.1000907 19.35225],[0.9980276 -0.05166385 0.02282518 0.02740303],[-0.8899057 0.0 -2.597518],[-0.0002601095 -1.056923E-05 4.261987E-05]
[32.45263 0.1000907 19.30031],[0.9980274 -0.05166631 0.02282513 0.02740342],[-0.8938914 0.0 -2.596565],[-0.0002454381 -9.49781E-06 4.481363E-05]
[32.43467 0.1000907 19.2484],[0.9980273 -0.05166861 0.02282508 0.02740383],[-0.8978454 0.0 -2.595621],[-0.0002295032 -8.388295E-06 4.678676E-05]
[32.41664 0.1000907 19.19651],[0.9980272 -0.05167074 0.02282504 0.02740425],[-0.9017679 0.0 -2.594685],[-0.0002120631 -7.242139E-06 4.810344E-05]
[32.39853 0.1000907 19.14463],[0.9980271 -0.05167269 0.02282501 0.02740469],[-0.9056593 0.0 -2.593758],[-0.0001937427 -6.097292E-06 4.885998E-05]
[32.38033 0.1000907 19.09278],[0.998027 -0.05167444 0.02282498 0.02740514],[-0.9095197 0.0 -2.592839],[-0.0001748477 -4.971919E-06 4.944584E-05]
[32.36206 0.1000907 19.04094],[0.9980269 -0.05167601 0.02282495 0.02740547],[-0.9133493 0.0 -2.591927],[-0.0001555693 -5.257753E-06 3.592544E-05]
[32.34372 0.1000907 18.98912],[0.9980269 -0.05167746 0.02282473 0.02740196],[-0.9171485 0.0 -2.591024],[-0.0001520842 -4.415204E-05 -0.0003450895]
[32.32531 0.1000907 18.93731],[0.9980272 -0.05167896 0.02282398 0.02738804],[-0.920916 0.0 -2.590128],[-0.0001778941 -0.0001521821 -0.001383432]
[32.30681 0.1000907 18.88553],[0.998028 -0.0516808 0.02282224 0.02735515],[-0.9246479 0.0 -2.589241],[-0.0002496013 -0.0003499801 -0.003271071]
[32.28825 0.1000907 18.83376],[0.9980297 -0.05168309 0.022819 0.02729293],[-0.9283372 0.0 -2.588361],[-0.0003526298 -0.0006556369 -0.006192316]
[32.26961 0.1000907 18.78201],[0.9980325 -0.05168611 0.02281368 0.02719056],[-0.9319727 0.0 -2.58749],[-0.0005066807 -0.001074759 -0.01019068]
[32.2509 0.1000907 18.73028],[0.9980366 -0.05169011 0.02280569 0.02703669],[-0.9355393 0.0 -2.586628],[-0.000707274 -0.001612376 -0.01531772]
[32.23212 0.1000907 18.67856],[0.9980425 -0.05169534 0.02279447 0.02682025],[-0.9390175 0.0 -2.585777],[-0.0009549687 -0.002265831 -0.0215471]
[32.21327 0.1000907 18.62687],[0.9980502 -0.05170212 0.02277947 0.02653079],[-0.9423837 0.0 -2.584936],[-0.001256143 -0.003029104 -0.02881687]
[32.19436 0.1000907 18.57518],[0.99806 -0.0517107 0.0227602 0.02615891],[-0.9456104 0.0 -2.584107],[-0.001601139 -0.003890874 -0.0370219]
[32.17538 0.1000907 18.52352],[0.9980721 -0.05172124 0.02273624 0.02569645],[-0.9486666 0.0 -2.583292],[-0.001979987 -0.004838115 -0.04604083]
[32.15635 0.1000907 18.47187],[0.9980862 -0.05173397 0.02270724 0.02513687],[-0.9515183 0.0 -2.582492],[-0.002395732 -0.005853825 -0.05570676]
[32.13727 0.1000907 18.42023],[0.9981028 -0.051749 0.02267294 0.02447516],[-0.9541295 0.0 -2.581709],[-0.002829921 -0.006922162 -0.06587483]
[32.11814 0.1000907 18.36862],[0.9981212 -0.05176634 0.02263316 0.02370799],[-0.9564623 0.0 -2.580945],[-0.003277497 -0.008024962 -0.0763712]
[32.09897 0.1000907 18.31701],[0.9981416 -0.05178606 0.02258783 0.0228342],[-0.958478 0.0 -2.580201],[-0.003733295 -0.009140112 -0.08698375]
[32.07977 0.1000907 18.26542],[0.9981635 -0.05180819 0.02253698 0.02185432],[-0.9601374 0.0 -2.579479],[-0.004192397 -0.01024994 -0.09754302]
[32.06054 0.1000907 18.21385],[0.9981866 -0.05183267 0.02248073 0.02077068],[-0.9614023 0.0 -2.578781],[-0.004642581 -0.01133525 -0.1078686]
[32.04129 0.1000907 18.16229],[0.9982105 -0.05185942 0.02241926 0.01958738],[-0.9622352 0.0 -2.578109],[-0.005079174 -0.01237794 -0.117787]
[32.02204 0.1000907 18.11074],[0.9982349 -0.05188824 0.02235288 0.01831008],[-0.9626009 0.0 -2.577463],[-0.0054837 -0.0133609 -0.1271401]
[32.00279 0.1000907 18.0592],[0.9982589 -0.05191901 0.02228195 0.01694594],[-0.9624664 0.0 -2.576847],[-0.005865902 -0.01426923 -0.1357801]
[31.98355 0.1000907 18.00768],[0.9982823 -0.05195149 0.0222069 0.01550355],[-0.9618019 0.0 -2.57626],[-0.006208261 -0.01508758 -0.1435653]
[31.96434 0.1000907 17.95616],[0.9983046 -0.05198545 0.02212823 0.01399252],[-0.9605812 0.0 -2.575703],[-0.006507888 -0.01580539 -0.1503943]
[31.94517 0.1000907 17.90466],[0.9983253 -0.0520207 0.02204649 0.01242346],[-0.9587819 0.0 -2.575179],[-0.006768746 -0.01641229 -0.1561658]
[31.92604 0.1000907 17.85316],[0.9983441 -0.05205691 0.02196227 0.01080781],[-0.956386 0.0 -2.574686],[-0.006975026 -0.01689943 -0.1607997]
[31.90697 0.1000907 17.80168],[0.9983606 -0.05209384 0.02187617 0.009157318],[-0.9533801 0.0 -2.574226],[-0.007132615 -0.01726378 -0.1642648]
[31.88798 0.1000907 17.7502],[0.9983745 -0.05213122 0.02178882 0.007484043],[-0.9497555 0.0 -2.573799],[-0.007240119 -0.01750194 -0.1665291]
[31.86907 0.1000907 17.69873],[0.9983856 -0.05216874 0.02170087 0.005800394],[-0.9455081 0.0 -2.573404],[-0.007290415 -0.01761032 -0.1675594]
[31.85025 0.1000907 17.64727],[0.998394 -0.05220623 0.02161295 0.004118489],[-0.940639 0.0 -2.573042],[-0.007297616 -0.01759208 -0.1673839]
[31.83155 0.1000907 17.59582],[0.9983994 -0.05224328 0.02152568 0.002450268],[-0.9351538 0.0 -2.572712],[-0.00724161 -0.01744884 -0.1660207]
[31.81297 0.1000907 17.54437],[0.998402 -0.05227984 0.02143967 0.0008072505],[-0.9290626 0.0 -2.572414],[-0.007151216 -0.01718526 -0.1635115]
[31.79452 0.1000907 17.49293],[0.9984019 -0.0523155 0.0213555 -0.000799621],[-0.9223803 0.0 -2.572145],[-0.00699935 -0.01680719 -0.1599139]
[31.77622 0.1000907 17.44149],[0.9983994 -0.0523502 0.0212737 -0.00236013],[-0.9151254 0.0 -2.571907],[-0.006816546 -0.01632225 -0.1552998]
[31.75807 0.1000907 17.39006],[0.9983947 -0.05238356 0.02119477 -0.003865037],[-0.9073208 0.0 -2.571696],[-0.006575659 -0.01574072 -0.1497668]
[31.74009 0.1000907 17.33863],[0.998388 -0.05241545 0.02111915 -0.005305926],[-0.8989924 0.0 -2.571512],[-0.006301349 -0.01507118 -0.1433965]
[31.72229 0.1000907 17.2872],[0.9983797 -0.05244572 0.02104724 -0.006675445],[-0.8901694 0.0 -2.571354],[-0.005995987 -0.0143247 -0.1362946]
[31.70467 0.1000907 17.23577],[0.9983702 -0.05247424 0.02097937 -0.007967101],[-0.8808836 0.0 -2.571219],[-0.005661959 -0.01351032 -0.1285468]
[31.68725 0.1000907 17.18435],[0.9983597 -0.0525009 0.02091584 -0.009175834],[-0.8711689 0.0 -2.571107],[-0.005302204 -0.01264303 -0.1202953]
[31.67002 0.1000907 17.13293],[0.9983487 -0.05252562 0.02085685 -0.01029758],[-0.8610612 0.0 -2.571016],[-0.004926164 -0.01173313 -0.1116388]
[31.65301 0.1000907 17.08151],[0.9983374 -0.05254835 0.02080256 -0.01132943],[-0.8505974 0.0 -2.570944],[-0.004536824 -0.01079295 -0.1026942]
[31.63622 0.1000907 17.0301],[0.9983263 -0.05256911 0.02075307 -0.01226959],[-0.8398155 0.0 -2.570889],[-0.004143539 -0.009833691 -0.09356893]
[31.61964 0.1000907 16.97868],[0.9983155 -0.05258792 0.02070844 -0.01311734],[-0.8287537 0.0 -2.570849],[-0.003748069 -0.008866948 -0.08437267]
[31.60329 0.1000907 16.92726],[0.9983051 -0.0526047 0.02066864 -0.01387302],[-0.8174502 0.0 -2.570824],[-0.003346449 -0.007903869 -0.07520991]
[31.58717 0.1000907 16.87585],[0.9982956 -0.05261946 0.02063361 -0.01453795],[-0.805943 0.0 -2.570811],[-0.002947209 -0.006954767 -0.06617925]
[31.57129 0.1000907 16.82443],[0.9982871 -0.05263237 0.02060324 -0.01511441],[-0.7942687 0.0 -2.570809],[-0.002566397 -0.006029085 -0.05737371]
[31.55564 0.1000907 16.77301],[0.9982795 -0.05264338 0.02057736 -0.01560538],[-0.7824634 0.0 -2.570816],[-0.002190889 -0.005134821 -0.04886506]
[31.54023 0.1000907 16.7216],[0.9982728 -0.05265259 0.02055578 -0.0160147],[-0.7705615 0.0 -2.570831],[-0.001829773 -0.004280864 -0.04073945]
[31.52505 0.1000907 16.67018],[0.9982675 -0.05266012 0.02053828 -0.0163468],[-0.7585953 0.0 -2.570852],[-0.001490599 -0.003473154 -0.03305459]
[31.51012 0.1000907 16.61876],[0.9982632 -0.05266601 0.02052457 -0.01660671],[-0.7465955 0.0 -2.570879],[-0.001166889 -0.002718078 -0.02586851]
[31.49543 0.1000907 16.56734],[0.9982598 -0.05267044 0.02051439 -0.0167998],[-0.7345905 0.0 -2.57091],[-0.0008731576 -0.002019089 -0.01921815]
[31.48098 0.1000907 16.51593],[0.9982577 -0.05267347 0.02050743 -0.0169319],[-0.7226064 0.0 -2.570943],[-0.0005960485 -0.001381344 -0.01314773]
[31.46676 0.1000907 16.46451],[0.9982563 -0.05267522 0.02050336 -0.01700907],[-0.7106668 0.0 -2.570979],[-0.0003481891 -0.0008070054 -0.007681232]
[31.45279 0.1000907 16.41309],[0.9982558 -0.05267589 0.02050186 -0.01703757],[-0.6987926 0.0 -2.571015],[-0.0001298418 -0.000297941 -0.002836344]
[31.43905 0.1000907 16.36167],[0.998256 -0.05267559 0.02050259 -0.01702362],[-0.6870022 0.0 -2.571051],[6.055617E-05 0.000146014 0.00138869]
[31.42554 0.1000907 16.31024],[0.998257 -0.05267449 0.02050524 -0.01697345],[-0.6753117 0.0 -2.571087],[0.0002231402 0.0005248272 0.004993887]
[31.41227 0.1000907 16.25882],[0.9982584 -0.05267268 0.02050947 -0.01689325],[-0.6637341 0.0 -2.571122],[0.0003597144 0.0008388167 0.007982793]
[31.39922 0.1000907 16.2074],[0.99826 -0.05267034 0.02051497 -0.01678891],[-0.6522804 0.0 -2.571156],[0.0004652423 0.001091249 0.01038443]
[31.3864 0.1000907 16.15597],[0.9982621 -0.05266759 0.02052144 -0.01666623],[-0.640959 0.0 -2.571187],[0.0005480267 0.001283089 0.01221034]
[31.37381 0.1000907 16.10455],[0.9982644 -0.05266458 0.02052859 -0.01653058],[-0.6297759 0.0 -2.571216],[0.0006028294 0.001418873 0.01350154]
[31.36143 0.1000907 16.05313],[0.9982668 -0.05266139 0.02053617 -0.01638696],[-0.6187352 0.0 -2.571243],[0.0006388231 0.001502202 0.01429473]
[31.34927 0.1000907 16.0017],[0.9982692 -0.05265811 0.02054392 -0.01624],[-0.6078386 0.0 -2.571267],[0.000654069 0.00153711 0.01462709]
[31.33733 0.1000907 15.95027],[0.9982716 -0.05265485 0.02055162 -0.01609387],[-0.5970865 0.0 -2.571289],[0.0006504518 0.001528338 0.0145437]
[31.3256 0.1000907 15.89885],[0.9982738 -0.05265169 0.02055908 -0.01595245],[-0.5864773 0.0 -2.571308],[0.0006305032 0.001479092 0.01407545]
[31.31408 0.1000907 15.84742],[0.998276 -0.05264866 0.02056611 -0.01581901],[-0.576008 0.0 -2.571325],[0.0005993327 0.001395525 0.01328157]
[31.30277 0.1000907 15.79599],[0.998278 -0.05264587 0.02057258 -0.01569624],[-0.5656745 0.0 -2.57134],[0.000552008 0.001283832 0.0122187]
[31.29166 0.1000907 15.74457],[0.9982797 -0.0526434 0.02057836 -0.01558651],[-0.5554714 0.0 -2.571352],[0.0004904742 0.001147625 0.0109214]
[31.28075 0.1000907 15.69314],[0.9982812 -0.05264123 0.02058336 -0.0154917],[-0.5453926 0.0 -2.571363],[0.0004271649 0.0009915002 0.009436509]
[31.27004 0.1000907 15.64171],[0.9982824 -0.05263941 0.0205875 -0.01541318],[-0.5354314 0.0 -2.571372],[0.0003564384 0.0008210816 0.00781533]
[31.25953 0.1000907 15.59028],[0.9982834 -0.05263797 0.02059073 -0.01535189],[-0.5255805 0.0 -2.57138],[0.0002799425 0.0006408097 0.006099951]
[31.24921 0.1000907 15.53886],[0.998284 -0.05263691 0.02059303 -0.01530826],[-0.5158323 0.0 -2.571386],[0.0002022484 0.000456092 0.004342475]
[31.23909 0.1000907 15.48743],[0.9982845 -0.05263624 0.02059439 -0.01528242],[-0.506179 0.0 -2.571392],[0.0001252815 0.0002699261 0.0025716]
[31.22916 0.1000907 15.436],[0.9982846 -0.05263596 0.02059482 -0.01527411],[-0.496613 0.0 -2.571397],[4.630377E-05 8.659082E-05 0.0008267082]
[31.21941 0.1000907 15.38457],[0.9982845 -0.05263603 0.02059436 -0.01528278],[-0.4871268 0.0 -2.571402],[-2.631753E-05 -9.109405E-05 -0.0008634123]
[31.20986 0.1000907 15.33315],[0.9982841 -0.05263647 0.02059306 -0.01530756],[-0.4777131 0.0 -2.571407],[-9.926026E-05 -0.0002595473 -0.002466817]
[31.20049 0.1000907 15.28172],[0.9982835 -0.05263723 0.02059096 -0.01534735],[-0.468365 0.0 -2.571413],[-0.00016449 -0.0004165497 -0.003960281]
[31.19131 0.1000907 15.23029],[0.9982827 -0.0526383 0.02058814 -0.01540079],[-0.4590763 0.0 -2.571419],[-0.0002249506 -0.0005593585 -0.005319153]
[31.18231 0.1000907 15.17886],[0.9982817 -0.05263964 0.02058468 -0.01546645],[-0.449841 0.0 -2.571425],[-0.0002800812 -0.0006870728 -0.006534643]
[31.1735 0.1000907 15.12743],[0.9982805 -0.05264125 0.02058065 -0.01554274],[-0.440654 0.0 -2.571433],[-0.0003297054 -0.0007982963 -0.007593826]
