position,rotation,velocity,angular_velocity
[-0.0004490222 0.100038 -2.752216E-06],[1.0 0.0001800756 3.963689E-05 2.747255E-07],[8.378697E-09 7.152497E-07 0.0001056984],[-0.00388972 -2.540679E-09 3.083593E-07]
[-0.000449022 0.100038 -4.26978E-07],[1.0 0.0001372908 3.963688E-05 2.764214E-07],[9.216094E-09 7.897738E-07 0.0001162624],[-0.004278479 -2.525441E-09 3.391713E-07]
[-0.0004490218 0.100038 2.057609E-06],[1.0 9.157426E-05 3.963687E-05 2.782352E-07],[9.847634E-09 8.493722E-07 0.0001242293],[-0.004571656 -2.510061E-09 3.624193E-07]
[-0.0004490216 0.100038 4.648068E-06],[1.0 4.390891E-05 3.963686E-05 2.801227E-07],[1.026736E-08 9.089998E-07 0.0001295244],[-0.004766532 -2.489292E-09 3.778506E-07]
[-0.0004490214 0.1000381 7.290678E-06],[1.0 -4.71549E-06 3.963683E-05 2.820522E-07],[1.047396E-08 9.386536E-07 0.0001321308],[-0.004862451 -2.10524E-09 3.854379E-07]
[-0.0004490212 0.1000381 9.93236E-06],[1.0 -5.332285E-05 3.963682E-05 2.839735E-07],[1.047023E-08 9.537896E-07 0.0001320837],[-0.004860726 -2.448706E-09 3.853157E-07]
[-0.000449021 0.1000381 1.252179E-05],[1.0 -0.0001009688 3.963681E-05 2.858618E-07],[1.026317E-08 9.387689E-07 0.0001294718],[-0.004764595 -2.065949E-09 3.776838E-07]
[-0.0004490208 0.1000381 1.501037E-05],[1.0 -0.0001467588 3.96368E-05 2.876768E-07],[9.863357E-09 9.23857E-07 0.0001244282],[-0.004579003 -2.414118E-09 3.62998E-07]
[-0.0004490206 0.1000381 1.735299E-05],[1.0 -0.0001898635 3.963678E-05 2.893872E-07],[9.284907E-09 8.791704E-07 0.000117131],[-0.004310465 -2.765261E-09 3.417181E-07]
[-0.0004490205 0.1000381 1.950891E-05],[1.0 -0.0002295329 3.963677E-05 2.909615E-07],[8.54493E-09 8.195639E-07 0.0001077962],[-0.003966942 -2.380456E-09 3.144597E-07]
[-0.0004490203 0.1000382 2.144255E-05],[1.0 -0.0002651115 3.963675E-05 2.923716E-07],[7.663779E-09 7.301355E-07 9.668013E-05],[-0.003557865 -2.363208E-09 2.820357E-07]
[-0.0004490202 0.1000382 2.312377E-05],[1.0 -0.0002960464 3.963676E-05 2.935975E-07],[6.663489E-09 6.407566E-07 8.406144E-05],[-0.003093492 -2.71637E-09 2.452422E-07]
[-0.0004490201 0.1000382 2.452828E-05],[1.0 -0.0003218896 3.963674E-05 2.946203E-07],[5.566695E-09 5.513319E-07 7.022518E-05],[-0.002584322 -4.71728E-10 2.048529E-07]
[-0.00044902 0.1000382 2.563812E-05],[1.0 -0.0003423108 3.963674E-05 2.954333E-07],[4.398788E-09 4.321078E-07 5.549169E-05],[-0.002042115 -9.701373E-11 1.6186E-07]
[-0.0004490199 0.1000382 2.644179E-05],[1.0 -0.0003570983 3.963672E-05 2.960159E-07],[3.185278E-09 3.129244E-07 4.018308E-05],[-0.00147875 -1.946321E-09 1.172551E-07]
[-0.0004490199 0.1000382 2.6934E-05],[1.0 -0.0003661551 3.963672E-05 2.963768E-07],[1.950872E-09 1.937064E-07 2.461066E-05],[-0.0009056861 -8.172885E-10 7.181327E-08]
[-0.0004490199 0.1000382 2.711575E-05],[1.0 -0.0003694995 3.963673E-05 2.965093E-07],[7.203638E-10 7.450824E-08 9.087649E-06],[-0.0003344337 -1.17971E-09 2.654351E-08]
[-0.0004490199 0.1000382 2.699418E-05],[1.0 -0.0003672625 3.963672E-05 2.964227E-07],[-4.818617E-10 -4.470348E-08 -6.078742E-06],[0.0002237025 -4.430922E-10 -1.771031E-08]
[-0.0004490199 0.1000382 2.658186E-05],[1.0 -0.0003596756 3.963674E-05 2.96118E-07],[-1.634211E-09 -1.639041E-07 -2.061599E-05],[0.000758681 1.422622E-09 -6.01546E-08]
[-0.00044902 0.1000382 2.589662E-05],[1.0 -0.0003470671 3.963673E-05 2.956219E-07],[-2.715915E-09 -2.682117E-07 -3.426189E-05],[0.001260855 -8.04145E-11 -9.993703E-08]
[-0.00044902 0.1000382 2.496118E-05],[1.0 -0.0003298547 3.963674E-05 2.949377E-07],[-3.707592E-09 -3.725377E-07 -4.677218E-05],[0.001721245 1.045552E-09 -1.364671E-07]
[-0.0004490201 0.1000382 2.380205E-05],[1.0 -0.0003085267 3.963674E-05 2.940925E-07],[-4.594122E-09 -4.470281E-07 -5.795593E-05],[0.0021328 1.039382E-09 -1.690562E-07]
[-0.0004490202 0.1000382 2.244955E-05],[1.0 -0.0002836404 3.963675E-05 2.931062E-07],[-5.360582E-09 -5.215473E-07 -6.7625E-05],[0.002488624 1.398332E-09 -1.972784E-07]
[-0.0004490204 0.1000382 2.093628E-05],[1.0 -0.0002557963 3.963676E-05 2.920042E-07],[-5.997737E-09 -5.811348E-07 -7.566278E-05],[0.002784417 1.387177E-09 -2.207376E-07]
[-0.0004490205 0.1000381 1.929709E-05],[1.0 -0.000225635 3.963676E-05 2.908068E-07],[-6.496852E-09 -6.25853E-07 -8.195918E-05],[0.003016128 1.010988E-09 -2.390771E-07]
[-0.0004490206 0.1000381 1.756785E-05],[1.0 -0.0001938167 3.963679E-05 2.895474E-07],[-6.853786E-09 -6.556554E-07 -8.646189E-05],[0.003181832 1.364454E-09 -2.522431E-07]
[-0.0004490208 0.1000381 1.578476E-05],[1.0 -0.0001610077 3.963679E-05 2.882451E-07],[-7.067196E-09 -6.70548E-07 -8.915411E-05],[0.003280898 9.867889E-10 -2.600639E-07]
[-0.0004490209 0.1000381 1.398393E-05],[1.0 -0.0001278721 3.963679E-05 2.869335E-07],[-7.137528E-09 -6.706612E-07 -9.004131E-05],[0.003313551 9.712924E-10 -2.626731E-07]
[-0.0004490211 0.1000381 1.220049E-05],[1.0 -9.505654E-05 3.963681E-05 2.856307E-07],[-7.068611E-09 -6.556553E-07 -8.917181E-05],[0.003281553 1.328611E-09 -2.601379E-07]
[-0.0004490212 0.1000381 1.046792E-05],[1.0 -6.317701E-05 3.963681E-05 2.84371E-07],[-6.866984E-09 -6.407522E-07 -8.66284E-05],[0.003187954 2.439755E-09 -2.527175E-07]
[-0.0004490213 0.1000381 8.817444E-06],[1.0 -3.280796E-05 3.963683E-05 2.831635E-07],[-6.541644E-09 -5.960484E-07 -8.2524E-05],[0.003036905 1.304385E-09 -2.407392E-07]
[-0.0004490214 0.1000381 7.277432E-06],[1.0 -4.471578E-06 3.963683E-05 2.820402E-07],[-6.103813E-09 -5.513388E-07 -7.700059E-05],[0.002833638 1.289931E-09 -2.246436E-07]
[-0.0004490216 0.1000381 5.873113E-06],[1.0 2.136807E-05 3.963685E-05 2.810177E-07],[-5.56599E-09 -5.066375E-07 -7.021593E-05],[0.002583964 2.01318E-09 -2.048478E-07]
[-0.0004490216 0.100038 4.626095E-06],[1.0 4.431335E-05 3.963685E-05 2.801065E-07],[-4.942536E-09 -4.470371E-07 -6.23509E-05],[0.002294529 9.016891E-10 -1.818883E-07]
[-0.0004490217 0.100038 3.554004E-06],[1.0 6.403997E-05 3.963686E-05 2.793228E-07],[-4.249225E-09 -3.725227E-07 -5.360457E-05],[0.001972661 1.627731E-09 -1.563955E-07]
[-0.0004490218 0.100038 2.670435E-06],[1.0 8.029774E-05 3.963685E-05 2.786804E-07],[-3.502009E-09 -3.129244E-07 -4.417845E-05],[0.001625778 1.617127E-09 -1.288827E-07]
[-0.0004490219 0.100038 1.984655E-06],[1.0 9.291619E-05 3.963686E-05 2.7818E-07],[-2.718074E-09 -2.384125E-07 -3.428899E-05],[0.001261844 1.611328E-09 -1.000516E-07]
[-0.0004490219 0.100038 1.501722E-06],[1.0 0.0001018025 3.963686E-05 2.778278E-07],[-1.914154E-09 -1.63921E-07 -2.414733E-05],[0.0008886274 -2.564572E-10 -7.044768E-08]
[-0.0004490219 0.100038 1.222443E-06],[1.0 0.0001069411 3.963687E-05 2.77622E-07],[-1.10686E-09 -1.042955E-07 -1.396327E-05],[0.0005138605 1.235408E-09 -4.073848E-08]
[-0.0004490219 0.100038 1.143607E-06],[1.0 0.0001083917 3.963686E-05 2.775684E-07],[-3.124991E-10 -2.969495E-08 -3.942217E-06],[0.0001450742 -1.001183E-09 -1.14909E-08]
[-0.0004490219 0.100038 1.258113E-06],[1.0 0.0001062848 3.963687E-05 2.776519E-07],[4.538478E-10 4.469937E-08 5.725306E-06],[-0.0002106957 8.629206E-10 1.670287E-08]
[-0.0004490219 0.100038 1.555228E-06],[1.0 0.0001008178 3.963686E-05 2.778651E-07],[1.177619E-09 1.041926E-07 1.485592E-05],[-0.0005467017 -9.966074E-10 4.333645E-08]
[-0.0004490219 0.100038 2.021015E-06],[1.0 9.224728E-05 3.963686E-05 2.782066E-07],[1.846134E-09 1.639004E-07 2.328935E-05],[-0.0008570559 -6.306788E-10 6.79414E-08]
[-0.0004490218 0.100038 2.638654E-06],[1.0 8.088267E-05 3.963686E-05 2.786571E-07],[2.448004E-09 2.086163E-07 3.088196E-05],[-0.00113646 -6.264501E-10 9.010245E-08]
[-0.0004490218 0.100038 3.388876E-06],[1.0 6.707817E-05 3.963685E-05 2.792044E-07],[2.973543E-09 2.682416E-07 3.751181E-05],[-0.001380449 -6.227995E-10 1.094456E-07]
[-0.0004490217 0.100038 4.250592E-06],[1.0 5.122249E-05 3.963685E-05 2.798291E-07],[3.415381E-09 2.981388E-07 4.308555E-05],[-0.001585558 -6.149553E-10 1.256967E-07]
[-0.0004490216 0.100038 5.201146E-06],[1.0 3.373236E-05 3.963686E-05 2.805276E-07],[3.767445E-09 3.427184E-07 4.752702E-05],[-0.001749015 -2.473297E-10 1.386519E-07]
[-0.0004490215 0.100038 6.216982E-06],[1.0 1.504087E-05 3.963684E-05 2.812667E-07],[4.026249E-09 3.576323E-07 5.079182E-05],[-0.00186915 -2.352352E-10 1.481744E-07]
[-0.0004490214 0.1000381 7.27402E-06],[1.0 -4.40877E-06 3.963684E-05 2.820376E-07],[4.189557E-09 3.725146E-07 5.285188E-05],[-0.001944964 -2.293179E-10 1.541822E-07]
[-0.0004490213 0.1000381 8.348286E-06],[1.0 -2.417539E-05 3.963682E-05 2.828212E-07],[4.257826E-09 3.874405E-07 5.371331E-05],[-0.001976662 -2.21807E-10 1.566779E-07]
[-0.0004490213 0.1000381 9.416322E-06],[1.0 -4.382741E-05 3.963683E-05 2.835981E-07],[4.233134E-09 3.874344E-07 5.34018E-05],[-0.001965202 -2.076285E-09 1.557862E-07]
[-0.0004490212 0.1000381 1.045561E-05],[1.0 -6.295075E-05 3.963681E-05 2.843599E-07],[4.119261E-09 3.725458E-07 5.196524E-05],[-0.001912333 -5.773544E-10 1.516052E-07]
[-0.0004490211 0.1000381 1.144511E-05],[1.0 -8.11573E-05 3.963682E-05 2.850759E-07],[3.921777E-09 3.576069E-07 4.947395E-05],[-0.001820656 -2.058347E-09 1.443483E-07]
[-0.000449021 0.1000381 1.236526E-05],[1.0 -9.80886E-05 3.96368E-05 2.85747E-07],[3.647072E-09 3.427393E-07 4.60085E-05],[-0.001693128 -1.915979E-10 1.34193E-07]
[-0.000449021 0.1000381 1.319894E-05],[1.0 -0.0001134283 3.96368E-05 2.863567E-07],[3.304224E-09 3.129117E-07 4.168344E-05],[-0.001533967 -5.54788E-10 1.215962E-07]
[-0.0004490209 0.1000381 1.393107E-05],[1.0 -0.0001268994 3.96368E-05 2.868943E-07],[2.901741E-09 2.682336E-07 3.66061E-05],[-0.001347114 -5.499651E-10 1.067708E-07]
[-0.0004490209 0.1000381 1.454933E-05],[1.0 -0.0001382755 3.963679E-05 2.873434E-07],[2.450474E-09 2.235155E-07 3.091319E-05],[-0.001137615 -9.090856E-10 9.017142E-08]
[-0.0004490208 0.1000381 1.504404E-05],[1.0 -0.0001473783 3.963679E-05 2.877059E-07],[1.960768E-09 1.78812E-07 2.473549E-05],[-0.0009102756 -1.706456E-10 7.216467E-08]
[-0.0004490208 0.1000381 1.540826E-05],[1.0 -0.00015408 3.963679E-05 2.879697E-07],[1.443569E-09 1.341E-07 1.821088E-05],[-0.000670169 -5.332376E-10 5.311447E-08]
[-0.0004490208 0.1000381 1.563782E-05],[1.0 -0.0001583037 3.963678E-05 2.881373E-07],[9.09808E-10 8.939192E-08 1.147736E-05],[-0.0004223724 -5.315094E-10 3.349544E-08]
[-0.0004490208 0.1000381 1.573159E-05],[1.0 -0.0001600293 3.963678E-05 2.882075E-07],[3.71711E-10 2.981273E-08 4.689179E-06],[-0.0001725566 -5.307447E-10 1.369032E-08]
[-0.0004490208 0.1000381 1.56911E-05],[1.0 -0.0001592843 3.963679E-05 2.881725E-07],[-1.604732E-10 -1.49054E-08 -2.024462E-06],[7.450322E-05 -8.915511E-10 -5.8989E-09]
[-0.0004490208 0.1000381 1.552052E-05],[1.0 -0.0001561457 3.963678E-05 2.880518E-07],[-6.760757E-10 -5.961313E-08 -8.528819E-06],[0.0003138594 -8.987022E-10 -2.486201E-08]
[-0.0004490208 0.1000381 1.522647E-05],[1.0 -0.0001507351 3.96368E-05 2.878407E-07],[-1.165476E-09 -1.043104E-07 -1.470259E-05],[0.0005410611 -5.319651E-10 -4.287023E-08]
[-0.0004490208 0.1000381 1.481772E-05],[1.0 -0.0001432141 3.963679E-05 2.875392E-07],[-1.620067E-09 -1.490139E-07 -2.043744E-05],[0.0007520997 -1.620271E-10 -5.961126E-08]
[-0.0004490209 0.1000381 1.430509E-05],[1.0 -0.0001337815 3.96368E-05 2.871651E-07],[-2.031805E-09 -1.937213E-07 -2.56316E-05],[0.000943257 9.610631E-10 -7.479679E-08]
[-0.0004490209 0.1000381 1.370117E-05],[1.0 -0.0001226693 3.96368E-05 2.867265E-07],[-2.39362E-09 -2.235174E-07 -3.019604E-05],[0.001111222 -1.715947E-10 -8.807693E-08]
[-0.000449021 0.1000381 1.301972E-05],[1.0 -0.0001101304 3.963681E-05 2.862276E-07],[-2.700902E-09 -2.534414E-07 -3.407237E-05],[0.001253879 1.322244E-09 -9.941247E-08]
[-0.000449021 0.1000381 1.227571E-05],[1.0 -9.64405E-05 3.96368E-05 2.85687E-07],[-2.948865E-09 -2.682186E-07 -3.720049E-05],[0.001368987 1.681342E-09 -1.085351E-07]
[-0.0004490211 0.1000381 1.148491E-05],[1.0 -8.18897E-05 3.963681E-05 2.851085E-07],[-3.134295E-09 -2.980148E-07 -3.953977E-05],[0.00145508 1.311735E-09 -1.153522E-07]
[-0.0004490212 0.1000381 1.066348E-05],[1.0 -6.677525E-05 3.963683E-05 2.845108E-07],[-3.255726E-09 -2.980297E-07 -4.107159E-05],[0.001511445 1.99446E-10 -1.198167E-07]
[-0.0004490212 0.1000381 9.827348E-06],[1.0 -5.139064E-05 3.963682E-05 2.838977E-07],[-3.313944E-09 -2.980106E-07 -4.180591E-05],[0.001538462 -1.935297E-10 -1.219455E-07]
[-0.0004490213 0.1000381 8.992496E-06],[1.0 -3.602899E-05 3.963682E-05 2.832906E-07],[-3.308978E-09 -2.980339E-07 -4.17433E-05],[0.001536164 9.238052E-10 -1.21773E-07]
[-0.0004490213 0.1000381 8.174166E-06],[1.0 -2.097185E-05 3.963682E-05 2.826938E-07],[-3.243378E-09 -2.980148E-07 -4.091579E-05],[0.001505715 -2.085333E-10 -1.193583E-07]
[-0.0004490214 0.1000381 7.386887E-06],[1.0 -6.485508E-06 3.963682E-05 2.821213E-07],[-3.120424E-09 -2.831262E-07 -3.936468E-05],[0.001448633 1.278989E-09 -1.148407E-07]
[-0.0004490215 0.100038 6.643971E-06],[1.0 7.184247E-06 3.963683E-05 2.815776E-07],[-2.944532E-09 -2.682209E-07 -3.71458E-05],[0.001366975 1.275431E-09 -1.083826E-07]
[-0.0004490216 0.1000381 5.957484E-06],[1.0 1.981567E-05 3.963685E-05 2.810785E-07],[-2.720855E-09 -2.385403E-07 -3.432402E-05],[0.001263132 1.635503E-09 -1.001523E-07]
[-0.0004490216 0.100038 5.33794E-06],[1.0 3.121537E-05 3.963683E-05 2.80625E-07],[-2.455544E-09 -2.235235E-07 -3.097716E-05],[0.00113997 1.632368E-09 -9.039186E-08]
[-0.0004490216 0.100038 4.794127E-06],[1.0 4.122158E-05 3.963685E-05 2.802264E-07],[-2.155393E-09 -1.937192E-07 -2.719066E-05],[0.001000621 1.627696E-09 -7.934629E-08]
[-0.0004490217 0.100038 4.333146E-06],[1.0 4.970368E-05 3.963684E-05 2.798921E-07],[-1.82709E-09 -1.639128E-07 -2.304907E-05],[0.00084821 -6.088933E-10 -6.722662E-08]
[-0.0004490217 0.100038 3.960137E-06],[1.0 5.656714E-05 3.963685E-05 2.796199E-07],[-1.478408E-09 -1.341063E-07 -1.865043E-05],[0.0006863463 1.251457E-09 -5.441894E-08]
[-0.0004490217 0.100038 3.678393E-06],[1.0 6.175102E-05 3.963685E-05 2.794145E-07],[-1.116634E-09 -1.042957E-07 -1.408649E-05],[0.0005183893 -6.140884E-10 -4.108887E-08]
[-0.0004490218 0.100038 3.489339E-06],[1.0 6.522985E-05 3.963686E-05 2.792766E-07],[-7.49371E-10 -5.960879E-08 -9.45339E-06],[0.0003478818 1.246791E-09 -2.757768E-08]
[-0.0004490217 0.100038 3.392459E-06],[1.0 6.701212E-05 3.963685E-05 2.792062E-07],[-3.839548E-10 -2.966601E-08 -4.843565E-06],[0.000178239 -6.171745E-10 -1.410841E-08]
[-0.0004490218 0.100038 3.385516E-06],[1.0 6.714015E-05 3.963686E-05 2.792027E-07],[-2.75588E-11 -1.299441E-10 -3.476062E-07],[1.279125E-05 -9.88382E-10 -9.973493E-10]
[-0.0004490218 0.100038 3.464562E-06],[1.0 6.568564E-05 3.963685E-05 2.792588E-07],[3.13271E-10 2.990748E-08 3.952058E-06],[-0.0001454408 -9.86158E-10 1.155115E-08]
[-0.0004490217 0.100038 3.624111E-06],[1.0 6.274985E-05 3.963685E-05 2.79377E-07],[6.324062E-10 5.948709E-08 7.977954E-06],[-0.0002935882 -6.194055E-10 2.327636E-08]
[-0.0004490217 0.100038 3.857305E-06],[1.0 5.845929E-05 3.963685E-05 2.795454E-07],[9.241957E-10 8.938407E-08 1.165897E-05],[-0.0004290575 -2.481272E-10 3.402068E-08]
[-0.0004490217 0.100038 4.156097E-06],[1.0 5.296146E-05 3.963685E-05 2.797649E-07],[1.184257E-09 1.04304E-07 1.493958E-05],[-0.0005497837 -2.495746E-10 4.357438E-08]
[-0.0004490217 0.100038 4.511485E-06],[1.0 4.64223E-05 3.963685E-05 2.800221E-07],[1.40858E-09 1.192093E-07 1.77694E-05],[-0.0006539156 -2.450795E-10 5.184682E-08]
[-0.0004490216 0.100038 4.913658E-06],[1.0 3.902195E-05 3.963684E-05 2.803138E-07],[1.594055E-09 1.490221E-07 2.010937E-05],[-0.0007400335 -6.102286E-10 5.867176E-08]
[-0.0004490216 0.100038 5.352261E-06],[1.0 3.095191E-05 3.963684E-05 2.806354E-07],[1.738336E-09 1.489953E-07 2.192944E-05],[-0.0008070056 -6.104183E-10 6.397262E-08]
[-0.0004490216 0.1000381 5.816572E-06],[1.0 2.240828E-05 3.963684E-05 2.809756E-07],[1.84037E-09 1.638059E-07 2.321656E-05],[-0.0008543722 -2.399908E-10 6.77162E-08]
[-0.0004490215 0.1000381 6.295812E-06],[1.0 1.359026E-05 3.963683E-05 2.813287E-07],[1.899457E-09 1.639045E-07 2.3962E-05],[-0.0008818023 -9.721532E-10 6.991473E-08]
[-0.0004490215 0.1000381 6.779275E-06],[1.0 4.694391E-06 3.963683E-05 2.816775E-07],[1.916189E-09 1.787973E-07 2.417318E-05],[-0.0008895866 -2.285663E-10 7.052257E-08]
[-0.0004490214 0.1000381 7.256601E-06],[1.0 -4.08813E-06 3.963683E-05 2.820273E-07],[1.891826E-09 1.639044E-07 2.386561E-05],[-0.0008782535 -5.974508E-10 6.961554E-08]
[-0.0004490214 0.1000381 7.717862E-06],[1.0 -1.257563E-05 3.963682E-05 2.823601E-07],[1.828248E-09 1.639336E-07 2.306374E-05],[-0.0008487488 -5.902592E-10 6.726924E-08]
[-0.0004490214 0.1000381 8.154047E-06],[1.0 -2.060128E-05 3.963684E-05 2.826816E-07],[1.728779E-09 1.637911E-07 2.180891E-05],[-0.000802577 -9.592627E-10 6.364321E-08]
[-0.0004490213 0.1000381 8.55677E-06],[1.0 -2.801174E-05 3.963682E-05 2.829755E-07],[1.596233E-09 1.490264E-07 2.013685E-05],[-0.0007410444 1.496547E-10 5.872985E-08]
[-0.0004490213 0.1000381 8.918715E-06],[1.0 -3.467162E-05 3.963682E-05 2.832359E-07],[1.434558E-09 1.341127E-07 1.809725E-05],[-0.0006659873 -2.12725E-10 5.278907E-08]
[-0.0004490213 0.1000381 9.233609E-06],[1.0 -4.046551E-05 3.963682E-05 2.834674E-07],[1.248019E-09 1.191906E-07 1.574404E-05],[-0.0005793905 -5.811781E-10 4.594087E-08]
[-0.0004490213 0.1000381 9.496368E-06],[1.0 -4.530024E-05 3.963683E-05 2.836587E-07],[1.041442E-09 8.940697E-08 1.313793E-05],[-0.0004834735 -9.461756E-10 3.832281E-08]
[-0.0004490212 0.1000381 9.703154E-06],[1.0 -4.910518E-05 3.963682E-05 2.838097E-07],[8.195926E-10 7.450161E-08 1.033931E-05],[-0.0003804933 -9.432124E-10 3.018319E-08]
[-0.0004490212 0.1000381 9.851332E-06],[1.0 -5.183194E-05 3.963682E-05 2.839178E-07],[5.87365E-10 5.949329E-08 7.409758E-06],[-0.0002726857 -5.743063E-10 2.162584E-08]
[-0.0004490212 0.1000381 9.939621E-06],[1.0 -5.345621E-05 3.963682E-05 2.839821E-07],[3.498722E-10 2.978748E-08 4.413744E-06],[-0.0001624286 -2.058459E-10 1.286532E-08]
[-0.0004490212 0.1000381 9.967873E-06],[1.0 -5.397631E-05 3.963681E-05 2.840011E-07],[1.120327E-10 1.490955E-08 1.413282E-06],[-5.200897E-05 -5.711961E-10 4.136034E-09]
[-0.0004490212 0.1000381 9.937354E-06],[1.0 -5.341443E-05 3.963683E-05 2.839806E-07],[-1.210182E-10 -1.491374E-08 -1.52667E-06],[5.618663E-05 -9.412841E-10 -4.45629E-09]
[-0.0004490212 0.1000381 9.850289E-06],[1.0 -5.181267E-05 3.963682E-05 2.839134E-07],[-3.450331E-10 -2.978361E-08 -4.352563E-06],[0.0001601782 -5.700596E-10 -1.268148E-08]
[-0.0004490212 0.1000381 9.710026E-06],[1.0 -4.923187E-05 3.963682E-05 2.838149E-07],[-5.559235E-10 -4.471413E-08 -7.013119E-06],[0.0002580796 -2.081041E-10 -2.046733E-08]
[-0.0004490213 0.1000381 9.52101E-06],[1.0 -4.575363E-05 3.963682E-05 2.836771E-07],[-7.492315E-10 -7.440087E-08 -9.45171E-06],[0.0003478335 1.620677E-10 -2.756774E-08]
[-0.0004490213 0.1000381 9.28829E-06],[1.0 -4.147178E-05 3.963682E-05 2.835073E-07],[-9.223071E-10 -8.951417E-08 -1.163509E-05],[0.0004281756 9.199064E-10 -3.395185E-08]
[-0.0004490213 0.1000381 9.080317E-06],[1.0 -3.764476E-05 3.963683E-05 2.833536E-07],[-8.243861E-10 -7.440917E-08 -1.039978E-05],[0.0003827108 9.236937E-10 -3.03563E-08]
[-0.0004490213 0.1000381 9.022096E-06],[1.0 -3.65738E-05 3.963682E-05 2.833169E-07],[-2.307105E-10 -1.488441E-08 -2.910383E-06],[0.0001070975 -9.398928E-10 -8.476597E-09]
[-0.0004490213 0.1000381 9.28824E-06],[1.0 -4.147084E-05 3.963681E-05 2.835076E-07],[1.054858E-09 8.940922E-08 1.330723E-05],[-0.0004897045 -9.225002E-10 3.882973E-08]
[-0.0004490212 0.1000381 1.009476E-05],[1.0 -5.631091E-05 3.963683E-05 2.840956E-07],[3.1966E-09 2.98019E-07 4.03258E-05],[-0.001484006 -9.099558E-10 1.176489E-07]
[-0.0004490211 0.1000381 1.169076E-05],[1.0 -8.567735E-05 3.96368E-05 2.852597E-07],[6.325665E-09 5.811327E-07 7.979944E-05],[-0.002936646 -1.647436E-09 2.327848E-07]
[-0.0004490209 0.1000381 1.434944E-05],[1.0 -0.0001345974 3.963679E-05 2.871988E-07],[1.053761E-08 9.68582E-07 0.000132934],[-0.004892007 -2.721615E-09 3.878146E-07]
[-0.0004490206 0.1000381 1.835971E-05],[1.0 -0.0002083872 3.963677E-05 2.901235E-07],[1.589462E-08 1.490125E-06 0.0002005138],[-0.007378974 -3.80878E-09 5.849469E-07]
[-0.0004490201 0.1000382 2.401706E-05],[1.0 -0.0003124835 3.963674E-05 2.942477E-07],[2.242271E-08 2.145772E-06 0.0002828673],[-0.01040963 -5.986518E-09 8.252013E-07]
[-0.0004490195 0.1000382 3.161512E-05],[0.9999999 -0.0004522893 3.96367E-05 2.99789E-07],[3.011457E-08 2.965442E-06 0.0003799022],[-0.01398057 -7.416808E-09 1.108271E-06]
[-0.0004490187 0.1000383 4.14375E-05],[0.9999999 -0.0006330237 3.963665E-05 3.069509E-07],[3.893061E-08 3.963583E-06 0.0004911195],[-0.01807345 -9.932236E-09 1.432741E-06]
[-0.0004490177 0.1000384 5.375032E-05],[0.9999996 -0.0008595827 3.963658E-05 3.159325E-07],[4.880104E-08 5.185706E-06 0.0006156391],[-0.02265591 -1.245824E-08 1.796003E-06]
[-0.0004490166 0.1000386 6.879509E-05],[0.9999993 -0.001136414 3.96365E-05 3.26905E-07],[5.962934E-08 6.67568E-06 0.0007522437],[-0.02768314 -1.49353E-08 2.194533E-06]
[-0.0004490151 0.1000387 8.678316E-05],[0.9999989 -0.001467404 3.963637E-05 3.400245E-07],[7.129447E-08 8.493711E-06 0.0008994066],[-0.03309904 -1.815201E-08 2.623869E-06]
[-0.0004490135 0.100039 0.00010789],[0.9999983 -0.001855782 3.963625E-05 3.554218E-07],[8.365476E-08 1.065421E-05 0.001055341],[-0.03883782 -2.245536E-08 3.078841E-06]
[-0.0004490115 0.1000392 0.0001322508],[0.9999974 -0.002304041 3.963608E-05 3.731873E-07],[9.655172E-08 1.324723E-05 0.001218049],[-0.04482603 -2.561933E-08 3.553515E-06]
[-0.0004490094 0.1000396 0.0001599579],[0.9999961 -0.002813877 3.963589E-05 3.933933E-07],[1.09813E-07 1.631684E-05 0.001385355],[-0.05098367 -2.87654E-08 4.04168E-06]
[-0.0004490069 0.10004 0.0001910576],[0.9999943 -0.003386148 3.963565E-05 4.160795E-07],[1.232589E-07 1.989302E-05 0.001554995],[-0.05722744 -3.299454E-08 4.536651E-06]
[-0.0004490041 0.1000405 0.0002255499],[0.9999919 -0.004020856 3.963538E-05 4.412365E-07],[1.367041E-07 2.403569E-05 0.001724629],[-0.06347129 -3.535263E-08 5.031588E-06]
[-0.0004490011 0.1000411 0.0002633879],[0.999989 -0.004717144 3.963506E-05 4.688344E-07],[1.499631E-07 2.877425E-05 0.001891919],[-0.06962935 -4.025666E-08 5.519787E-06]
[-0.0004489979 0.1000418 0.0003044787],[0.9999851 -0.0054733 3.963469E-05 4.988032E-07],[1.628529E-07 3.410886E-05 0.002054556],[-0.07561663 -4.293099E-08 5.994418E-06]
[-0.0004489944 0.1000426 0.0003486848],[0.9999803 -0.006286807 3.963429E-05 5.310463E-07],[1.751987E-07 4.003956E-05 0.002210334],[-0.08135206 -4.631983E-08 6.449077E-06]
