r,y,e,u,d
[0.0399534979961558 0.0399402157077906 0.0399287202820174 0.0399419885334786],[0.0399440006534432 0.0399405266224905 0.0399381967834719 0.0399416775222965],[9.49734271259162E-06 -3.10914699971909E-07 -9.47650145452505E-06 3.11011182120569E-07],[462.303120411801 462.282056930367 462.267677256498 462.288778114232],[0.0 0.0 0.0 0.0]
[0.0399575430075481 0.0399400965264547 0.0399246739999974 0.0399421077096698],[0.0399441611615947 0.0399405213681659 0.0399380366395016 0.0399416827783277],[1.33818459534044E-05 -4.24841711213486E-07 -1.33626395041955E-05 4.24931342099533E-07],[462.304429156603 462.28201538084 462.266370390087 462.288819672526],[0.0 0.0 0.0 0.0]
[0.0399612971504955 0.0399399570059333 0.0399209185647655 0.0399422472248885],[0.0399443873196497 0.0399405141885244 0.0399378108239952 0.039941689959589],[1.69098308457558E-05 -5.57182591093275E-07 -1.68922592297671E-05 5.57265299516718E-07],[462.306082938397 462.281960888371 462.264718326797 462.288874173083],[0.0 0.0 0.0 0.0]
[0.0399645792847269 0.0399398388467824 0.039917635159517 0.0399423653790928],[0.0399446731028459 0.0399405047723801 0.0399375253622897 0.0399416993772708],[1.99061818809826E-05 -6.6592559762324E-07 -1.98902027727654E-05 6.66001822080542E-07],[462.308029763383 462.281895760834 462.262773064569 462.288939308075],[0.0 0.0 0.0 0.0]
[0.0399672982546767 0.0400075409096398 0.0399149149805584 0.0398746519285975],[0.0399450095269348 0.0399404935185275 0.0399371892397476 0.0399417106325814],[2.22887277419037E-05 6.70473911123237E-05 -2.22742591892283E-05 -6.7058703983873E-05],[462.310209601401 462.288452997024 462.260594641575 462.282380965486],[0.0 0.0 0.0 0.0]
[0.0399694608526973 0.0400716950660654 0.0399127512609763 0.0398104628873494],[0.0399453862188808 0.0399416265981891 0.0399368128309541 0.0399405773605451],[2.40746338164358E-05 0.000130068467876367 -2.40615699778485E-05 -0.000130114473195629],[462.312564101069 462.30117369578 462.258241419551 462.269655767409],[0.0 0.0 0.0 0.0]
[0.0399711273242966 0.0401314196324451 0.0399110837656578 0.039750683021899],[0.0399457930956321 0.0399438247599079 0.0399364062207026 0.0399383785107344],[2.53342286644295E-05 0.000187594872537167 -2.53224550447947E-05 -0.000187695488835404],[462.315041789138 462.319520478061 462.255764882942 462.251299144852],[0.0 0.0 0.0 0.0]
[0.039972279151829 0.0401860388140203 0.0399099310344614 0.0396959922580236],[0.0399462212625818 0.0399469952264336 0.0399359783053158 0.0399352066859156],[2.6057889247165E-05 0.000239043587586682 -2.60472708543194E-05 -0.000239214427892029],[462.317590251227 462.342898945701 462.253217459332 462.227903969027],[0.0 0.0 0.0 0.0]
[0.0399729912186232 0.0402349424136367 0.0399092181818132 0.0396470057420191],[0.0399466616623173 0.0399510353895955 0.0399355381439098 0.0399311644364255],[2.63295563058263E-05 0.00028390702404122 -2.63199620966215E-05 -0.000284158694406331],[462.32016528236 462.370665058322 462.250643366513 462.200113243039],[0.0 0.0 0.0 0.0]
[0.0399730304578074 0.0402776437377289 0.0399091783417643 0.0396042155643959],[0.0399471066559151 0.0399558340715248 0.039935093376878 0.0399263629838098],[2.59238018923552E-05 0.000321809666204161 -2.5915035113698E-05 -0.000322147419413957],[462.322700630702 462.402138050104 462.248108875562 462.168607218986],[0.0 0.0 0.0 0.0]
[0.0399727019139693 0.0403137176769162 0.0399095064045924 0.0395680524695336],[0.0399475447943134 0.0399612737437689 0.0399346554549117 0.0399209199817717],[2.51571196559497E-05 0.000352443933147345 -2.51490503193064E-05 -0.000352867512238148],[462.325160997507 462.436607073804 462.245649297938 462.134096769242],[0.0 0.0 0.0 0.0]
[0.0399720087857638 0.0403429402121431 0.0399101991732649 0.0395387457447527],[0.0399479699773059 0.0399672316635856 0.0399342304791389 0.0399149583589148],[2.40388084579782E-05 0.000375708548557528 -2.40313058740352E-05 -0.000376212614162076],[462.327511993454 462.473351377357 462.243299035744 462.097303168064],[0.0 0.0 0.0 0.0]
[0.0399708236705034 0.0403650488834671 0.039911384081755 0.0395165629972442],[0.0399483762617231 0.0399735833512102 0.039933824393441 0.0399086028157682],[2.24474087802962E-05 0.000391465532256947 -2.24403116859395E-05 -0.000392039818523995],[462.329707350481 462.51163671423 462.241104372813 462.058961665982],[0.0 0.0 0.0 0.0]
[0.0399691481263646 0.0403800642857791 0.0399130595672494 0.0395014876322575],[0.0399487556514609 0.0399802019615425 0.0399334451945376 0.0399019804343486],[2.03924749037354E-05 0.000399862324236576 -2.03856272881983E-05 -0.000400492802091083],[462.331701734934 462.550743257526 462.239110658057 462.019793461939],[0.0 0.0 0.0 0.0]
[0.0399672076476192 0.0403880221048627 0.0399150000733642 0.0394934872619641],[0.0399491003117661 0.0399869631042828 0.0399331007174823 0.0398952158315646],[1.81073358531125E-05 0.00040105900057992 -1.81006441180923E-05 -0.000401728569600503],[462.333472632742 462.589966835792 462.2373404147 461.980504399809],[0.0 0.0 0.0 0.0]
[0.039964777795604 0.0403890453978731 0.0399174300814881 0.0394924411273994],[0.0399494063513883 0.0399937450554529 0.0399327948533992 0.0398884309319142],[1.53714442156574E-05 0.000395300342420184 -1.53647719111222E-05 -0.000395989804514774],[462.334975960294 462.628627217176 462.235837739701 461.941776589019],[0.0 0.0 0.0 0.0]
[0.0399620898561208 0.0403833815937319 0.0399201182386155 0.0394981028992204],[0.0399496661514868 0.0400004301898372 0.039932535220913 0.0398817435204706],[1.24237046339737E-05 0.000382951403894695 -1.24169822974946E-05 -0.00038364062125016],[462.336190998855 462.666079872125 462.234623358584 461.904256528599],[0.0 0.0 0.0 0.0]
[0.0399591531068216 0.0403713781424734 0.0399230552519365 0.039510125071028],[0.0399498761310523 0.0400069070175245 0.0399323254005181 0.0398752651947026],[9.27697576934283E-06 0.000364471124948917 -9.27014858159714E-06 -0.000365140123674591],[462.337098287271 462.701725155424 462.233716737868 461.868545817212],[0.0 0.0 0.0 0.0]
[0.0399559719424935 0.0403533770396939 0.0399262367108645 0.0395281647993554],[0.0399500329264582 0.0400130717766483 0.0399321687552296 0.0398690997653018],[5.93901603520436E-06 0.000340305263045577 -5.93204436504652E-06 -0.000340934965946393],[462.337679123157 462.735007016946 462.23313658381 461.835202370733],[0.0 0.0 0.0 0.0]
[0.0399525670177153 0.0403298527310565 0.0399296419405188 0.0395517456526017],[0.0399501333052834 0.0400188282168606 0.0399320685167816 0.0398633434728639],[2.43371243187351E-06 0.000311024514195866 -2.42657626275261E-06 -0.000311597820262272],[462.337917140282 462.765425220646 462.232899264603 461.804728097688],[0.0 0.0 0.0 0.0]
[0.0399491723095005 0.0403013035228432 0.0399330369110679 0.039580366654941],[0.0399501744389341 0.0400240897201406 0.0399320275130385 0.0398580828676627],[-1.00212943363043E-06 0.000277213802702563 1.00939802939737E-06 -0.000277716212721692],[462.337819132003 462.792536736087 462.232997983751 461.777567446538],[0.0 0.0 0.0 0.0]
[0.039945678314109 0.0402683509480748 0.0399365311351597 0.0396134027809907],[0.0399501575013339 0.0400287795498188 0.0399320445696181 0.0398533945672483],[-4.4791872248276E-06 0.00023957139825604 4.4865655415352E-06 -0.000239991786257679],[462.337381067403 462.815966823621 462.23343676995 461.754096245049],[0.0 0.0 0.0 0.0]
[0.0399422129378641 0.040231569807494 0.0399399966802408 0.0396502755924829],[0.0399500817959049 0.0400328327765912 0.0399321203826322 0.0398493433384861],[-7.86885804078541E-06 0.00019873703090275 7.87629760862912E-06 -0.000199067746003166],[462.33661149293 462.835403309212 462.234207072014 461.734627415514],[0.0 0.0 0.0 0.0]
[0.03993867081424 0.0401916096445234 0.0399435389181226 0.0396903315867173],[0.0399499487997906 0.0400361952963475 0.0399322534747796 0.039845983092314],[-1.12779855506243E-05 0.000155414348175877 1.12854433429732E-05 -0.000155651505596703],[462.335508505718 462.850602835567 462.235310788598 461.719404695158],[0.0 0.0 0.0 0.0]
[0.0399351921564681 0.0401491385402988 0.0399470176148315 0.0397328987503441],[0.0399497581844294 0.0400388249188583 0.0399324441743962 0.039843355807189],[-1.45660279613283E-05 0.000110313621440511 1.45734404352407E-05 -0.000110457056844912],[462.334083947892 462.861391509947 462.236736071364 461.708601992793],[0.0 0.0 0.0 0.0]
[0.0399319932303817 0.0401047274926936 0.0399502164919078 0.0397774025922641],[0.03994951199675 0.0400406914860675 0.0399326904347354 0.0398414914242998],[-1.75187663683518E-05 6.40360066260989E-05 1.75260571723262E-05 -6.40888320356872E-05],[462.332370612191 462.867654232674 462.238450120105 461.70233410374],[0.0 0.0 0.0 0.0]
[0.0399288658266541 0.0400590694491428 0.0399533437770339 0.0398231467380415],[0.0399492159043758 0.0400417750305136 0.0399329865890622 0.0398404097015342],[-2.0350077721637E-05 1.72944186291532E-05 2.03571879716646E-05 -1.72629634927271E-05],[462.330380374184 462.869345627162 462.240441053495 461.700645785565],[0.0 0.0 0.0 0.0]
[0.0399259317277204 0.0400128445399356 0.0399562776863787 0.039869448170633],[0.0399488719601409 0.0400420676695031 0.0399333305850563 0.0398401183312732],[-2.29402324205541E-05 -2.92231295674628E-05 2.29471013223209E-05 2.93298393597916E-05],[462.328136818995 462.866487604506 462.242685280463 461.70351424444],[0.0 0.0 0.0 0.0]
[0.0399233986229998 0.0399667412607486 0.0399588105398733 0.0399156161112498],[0.0399484842405131 0.040041573185328 0.0399337183472121 0.0398406133710661],[-2.50856175133124E-05 -7.48319245794313E-05 2.50921926611206E-05 7.50027401837522E-05],[462.325683445101 462.859169040788 462.245139297406 461.710849513928],[0.0 0.0 0.0 0.0]
[0.0399209684329025 0.0399212525985445 0.0399612404285994 0.0399611562039634],[0.0399480602632533 0.0400403069692772 0.0399341423594667 0.0398418793088296],[-2.70918303507603E-05 -0.000119054370732667 2.70980691326819E-05 0.000119276895133844],[462.323033863552 462.847525520953 462.247789489109 461.722514796654],[0.0 0.0 0.0 0.0]
[0.0399188549142182 0.0398769916821182 0.0399633536081091 0.0400054544088997],[0.0399476023810984 0.0400382925153107 0.0399346002699004 0.0398438925717114],[-2.8747466880176E-05 -0.000161300833192483 2.87533382087035E-05 0.000161561837188302],[462.320222360717 462.831750296245 462.25060156616 461.738315547558],[0.0 0.0 0.0 0.0]
[0.0399170522666621 0.0398344883735711 0.0399651558924577 0.0400479807067267],[0.0399471165197087 0.040035563312872 0.0399350861543853 0.0398466196390457],[-3.00642530466425E-05 -0.000201074939300848 3.006973807234E-05 0.000201361067681052],[462.317282076168 462.812085163166 462.253542387144 461.758008663999],[0.0 0.0 0.0 0.0]
[0.0399154529244698 0.0397942285782754 0.0399667548527694 0.0400882496758035],[0.0399466084064562 0.0400321612647015 0.0399355942870413 0.0398500186242617],[-3.11554819863377E-05 -0.000237932686426065 3.11605657281472E-05 0.000238231051541818],[462.314235069408 462.788815341681 462.256589891094 461.781307665597],[0.0 0.0 0.0 0.0]
[0.0399143041998818 0.039756674282242 0.0399679032061057 0.0401258003837651],[0.0399460818538505 0.0400281357958015 0.0399361208564296 0.0398540401639171],[-3.17776539686745E-05 -0.000271461513559466 3.17823496761224E-05 0.000271760219848011],[462.311127214215 462.762266400234 462.259698205527 461.807885820526],[0.0 0.0 0.0 0.0]
[0.0399134599715689 0.0397221108494951 0.0399687470762379 0.0401603489972208],[0.0399455447896148 0.0400235433159661 0.0399366579366613 0.0398586279517693],[-3.20848180458758E-05 -0.000301432466470908 3.20891395765924E-05 0.000301721045451474],[462.307989318369 462.732786298993 462.262836524019 461.837394144797],[0.0 0.0 0.0 0.0]
[0.0399127187758694 0.0396910076402533 0.039969487915386 0.0401914280663929],[0.0399450025377576 0.0400184441079616 0.0399372002049059 0.0398637218400789],[-3.22837618882549E-05 -0.000327436467708372 3.22877104801111E-05 0.000327706226313979],[462.304831965812 462.700763005912 462.265994262748 461.869443820275],[0.0 0.0 0.0 0.0]
[0.0399124171877759 0.0396635244208806 0.039969789190725 0.0402188799507772],[0.03994445692735 0.0400129053691535 0.039937745832478 0.0398692547990613],[-3.2039739574094E-05 -0.000349380948272901 3.20433582469901E-05 0.000349625151715854],[462.301698478642 462.666593542193 462.269128103825 461.903637167096],[0.0 0.0 0.0 0.0]
[0.0399123113943773 0.0396399003370275 0.0399698946965306 0.0402424677829256],[0.0399439154447158 0.0400069958520553 0.0399382873344452 0.0398751582583091],[-3.16040503384671E-05 -0.000367095515027824 3.16073620853924E-05 0.000367309524616506],[462.298607601887 462.630691593492 462.272219304468 461.939560045939],[0.0 0.0 0.0 0.0]
[0.0399125409265427 0.0396202913910065 0.0399696649240021 0.0402620378509156],[0.0399433813289753 0.0400007871765004 0.0399388214720926 0.0398813607908928],[-3.08404024325915E-05 -0.000380495785493901 3.08434519094639E-05 0.000380677060022892],[462.295591409914 462.593479098071 462.275235794681 461.976790270012],[0.0 0.0 0.0 0.0]
[0.0399129778886185 0.0396047924595336 0.0399692277574293 0.040277497474025],[0.0399428601225032 0.0399943523710693 0.0399393427037484 0.0398877895619301],[-2.98822338847746E-05 -0.00038955991153574 2.98850536808726E-05 0.000389707912094944],[462.292668926843 462.555380130943 462.278158553528 462.014903711597],[0.0 0.0 0.0 0.0]
[0.0399137121647554 0.039593397604836 0.0399684933270438 0.0402888545407771],[0.0399423551124374 0.0399877648127151 0.0399398477424233 0.0398943713802414],[-2.86429476820255E-05 -0.000394367207879019 2.86455846204847E-05 0.000394483160535662],[462.289867645988 462.516811010136 462.280960092276 462.053484172576],[0.0 0.0 0.0 0.0]
[0.0399146732619817 0.0395861128468228 0.0399675321181166 0.0402961047923465],[0.039941871049318 0.0399810965143974 0.0399403318378451 0.0399010344012343],[-2.71977873363277E-05 -0.000394983667574664 2.72002802714569E-05 0.000395070391112189],[462.287207701843 462.478181599559 462.28362028023 462.092122064717],[0.0 0.0 0.0 0.0]
[0.0399157124511896 0.0395828514712938 0.0399664928400672 0.0402993363336674],[0.0399414114119874 0.0399744183498 0.0399407915110937 0.0399077078984639],[-2.56989607978209E-05 -0.000391566878506271 2.57013289735528E-05 0.000391628435203475],[462.284694342964 462.439886351021 462.286133870716 462.130423333501],[0.0 0.0 0.0 0.0]
[0.0399170675907177 0.039583514196304 0.039965137665302 0.0402986495329788],[0.0399409771069646 0.0399677985049425 0.0399412258551289 0.0399143238052088],[-2.39095162469366E-05 -0.000384284308638495 2.39118101731314E-05 0.000384325727769995],[462.282355991797 462.402303337962 462.288472446229 462.168010397353],[0.0 0.0 0.0 0.0]
[0.0399185286626883 0.0395878841693621 0.0399636765820898 0.0402942618404853],[0.0399405730451588 0.0399613023124712 0.0399416299590037 0.0399208168780433],[-2.20443824704708E-05 -0.000373418143109122 2.20466230860944E-05 0.000373444962442071],[462.280200050751 462.365783036108 462.290628606407 462.204533322138],[0.0 0.0 0.0 0.0]
[0.0399200701513396 0.0395957687151518 0.0399621351010115 0.0402863662598186],[0.0399402005052212 0.0399549903145374 0.0399420025434739 0.0399271266293448],[-2.01303538816325E-05 -0.000359221599385576 2.01325575376124E-05 0.000359239630473789],[462.27823130174 462.330651156514 462.292597570936 462.239666965173],[0.0 0.0 0.0 0.0]
[0.0399218289820825 0.0396068944098892 0.0399603763107783 0.0402752361219071],[0.0399398603130052 0.0399489187554728 0.0399423427820548 0.039933196836919],[-1.80313309227007E-05 -0.000342024345583634 1.80335287234892E-05 0.00034203928498807],[462.276467837215 462.297201168685 462.294361250406 462.273118414076],[0.0 0.0 0.0 0.0]
[0.0399235813975931 0.0396210097573522 0.0399586239385694 0.0402611226088033],[0.0399395555943849 0.0399431382929318 0.0399426475484502 0.0399389768325557],[-1.59741967918001E-05 -0.000322128535579606 1.59763901192156E-05 0.000322145776247645],[462.27490556045 462.265696991472 462.295923741678 462.304624277426],[0.0 0.0 0.0 0.0]
[0.0399254293906282 0.0396378064269554 0.0399567760009796 0.040244333421233],[0.039939285641062 0.0399376944666366 0.0399429175502019 0.0399444210376196],[-1.38562504338052E-05 -0.000299888039681194 1.38584507776846E-05 0.000299912383613488],[462.273550418881 462.236367935202 462.297279098441 462.333955714533],[0.0 0.0 0.0 0.0]
[0.0399273938069576 0.0396569177184323 0.0399548116505959 0.0402252343604967],[0.0399390514803657 0.0399326268281011 0.0399431517594173 0.0399494898358946],[-1.16576734081122E-05 -0.000275709109668808 1.16598911785587E-05 0.000275744524602071],[462.272410298189 462.20940357877 462.298419436031 462.360923534547],[0.0 0.0 0.0 0.0]
[0.0399292512402801 0.0396780216958139 0.0399529542689864 0.0402041464202381],[0.0399388544745763 0.0399279680593341 0.0399433488132857 0.0399541504586284],[-9.6032342961766E-06 -0.00024994636352018 9.60545570065363E-06 0.000249995961609718],[462.271471101683 462.184958819426 462.299358849791 462.385373144585],[0.0 0.0 0.0 0.0]
[0.0399311282317922 0.0397007621241657 0.0399510773260447 0.040181424769321],[0.0399386921876059 0.0399237448490176 0.0399435111472588 0.0399583761151518],[-7.56395581373581E-06 -0.000222982724851876 7.56617878591714E-06 0.000223048654169132],[462.270731346653 462.163151104482 462.300098822227 462.407187307417],[0.0 0.0 0.0 0.0]
[0.0399329138457907 0.039724740973267 0.0399492917469728 0.0401574662973004],[0.0399385643630412 0.0399199774174286 0.0399436390173082 0.0399621464726719],[-5.65051725050919E-06 -0.000195236444161626 5.65272966466385E-06 0.000195319824628497],[462.270178725953 462.144056976344 462.300651659301 462.426289590167],[0.0 0.0 0.0 0.0]
